Jan-18, 175009.98, 70300.0
Feb-18, 4437144.0, 4197818.5
Mar-18, 7955310.0, 7556115.11
Apr-18, 6358600.5, 6564545.5
May-18, 8648475.0, 9159928.54
Jun-18, 10413476.5, 10391002.46
Jul-18, 9251755.0, 9202360.769999998
Aug-18, 5838605.0, 5744488.1
Sep-18, 10666060.0, 10764574.79
Oct-18, 10212919.0, 10159947.760000002
Nov-18, 8598395.0, 8731471.03
Dec-18, 5402994.0, 4522674.26
Jan-19, 0, 4492.95
